"Commit SHA","Java File","Old function signature","New function signature"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/kafka/KafkaProperties.java","setFetchMaxWait(Integer)","setFetchMaxWait(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/transaction/TransactionProperties.java","setDefaultTimeout(Integer)","setDefaultTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ResourceProperties.java","setCachePeriod(Integer)","setCachePeriod(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","setBackgroundProcessorDelay(int)","setBackgroundProcessorDelay(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","setMaxAge(Integer)","setMaxAge(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","setCacheTtl(Long)","setCacheTtl(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","setTimeout(Integer)","setTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java","setConnectionTimeout(Integer)","setConnectionTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/servlet/WebMvcProperties.java","setRequestTimeout(Long)","setRequestTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsProperties.java","setQuietPeriod(long)","setQuietPeriod(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsProperties.java","setPollInterval(long)","setPollInterval(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/atomikos/AtomikosProperties.java","setMaxTimeout(long)","setMaxTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/atomikos/AtomikosProperties.java","setDelay(long)","setDelay(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/atomikos/AtomikosProperties.java","setRetryInterval(long)","setRetryInterval(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/atomikos/AtomikosProperties.java","setForgetOrphanedLogEntriesDelay(long)","setForgetOrphanedLogEntriesDelay(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/atomikos/AtomikosProperties.java","setDefaultJtaTimeout(long)","setDefaultJtaTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/narayana/NarayanaProperties.java","setPeriodicRecoveryPeriod(int)","setPeriodicRecoveryPeriod(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/narayana/NarayanaProperties.java","setDefaultTimeout(int)","setDefaultTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/jta/narayana/NarayanaProperties.java","setRecoveryBackoffPeriod(int)","setRecoveryBackoffPeriod(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/server/AbstractServletWebServerFactory.java","setSessionTimeout(int, TimeUnit)","setSessionTimeout(Duration)"
"8f4bf233b4895a4fade5aff41e0a309f90ba3193","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/servlet/server/ConfigurableServletWebServerFactory.java","setSessionTimeout(int, TimeUnit)","setSessionTimeout(Duration)"
"72862b565ce507c75efb978a5bbe235e5f2094bc","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/flyway/FlywayAutoConfiguration.java","resolveLocations(String[], DataSource)","resolveLocations(String[])"
"5728d9614e21493d2f772854c8131e39b97acc98","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/data/redis/RedisProperties.java","setNodes(String[])","setNodes(List<String>)"
"3035df59cc8dfc9d74b4ca62a35dec95e0d64fdb","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/data/redis/RedisProperties.java","setNodes(String)","setNodes(String[])"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/reactive/CloudFoundryWebFluxEndpointHandlerMapping.java","registerMappingForOperation(WebEndpointOperation)","registerMappingForOperation(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/reactive/ReactiveCloudFoundryActuatorAutoConfiguration.java","cloudFoundryWebFluxEndpointHandlerMapping(ParameterMapper, EndpointMediaTypes, WebClient.Builder, Environment, DefaultCachingConfigurationFactory, WebEndpointProperties)","cloudFoundryWebFluxEndpointHandlerMapping(ParameterMapper, EndpointMediaTypes, WebClient.Builder)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/servlet/CloudFoundryActuatorAutoConfiguration.java","cloudFoundryWebEndpointServletHandlerMapping(ParameterMapper, DefaultCachingConfigurationFactory, EndpointMediaTypes, Environment, RestTemplateBuilder)","cloudFoundryWebEndpointServletHandlerMapping(ParameterMapper, EndpointMediaTypes, RestTemplateBuilder)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/servlet/CloudFoundryWebEndpointServletHandlerMapping.java","registerMappingForOperation(WebEndpointOperation)","registerMappingForOperation(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/condition/OnEnabledEndpointCondition.java","getEndpointAttributes(ConditionContext, MethodMetadata)","getEndpointAttributes(Class<?>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/jmx/JmxEndpointAutoConfiguration.java","jmxMBeanExporter(JmxEndpointExporterProperties, MBeanServer, JmxAnnotationEndpointDiscoverer, ObjectProvider<ObjectMapper>)","jmxMBeanExporter(JmxAnnotationEndpointDiscoverer, MBeanServer, JmxAnnotationEndpointDiscoverer, ObjectProvider<ObjectMapper>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/web/DefaultEndpointPathProvider.java","getPath(EndpointInfo<WebEndpointOperation>)","getPath(EndpointInfo<WebOperation>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/web/jersey/JerseyWebEndpointManagementContextConfiguration.java","webEndpointRegistrar(EndpointProvider<WebEndpointOperation>, EndpointMediaTypes, WebEndpointProperties)","webEndpointRegistrar(WebAnnotationEndpointDiscoverer, EndpointMediaTypes, WebEndpointProperties)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/web/reactive/WebFluxEndpointManagementContextConfiguration.java","webEndpointReactiveHandlerMapping(EndpointProvider<WebEndpointOperation>, EndpointMediaTypes, WebEndpointProperties)","webEndpointReactiveHandlerMapping(WebAnnotationEndpointDiscoverer, EndpointMediaTypes, WebEndpointProperties)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/web/servlet/WebMvcEndpointManagementContextConfiguration.java","webEndpointServletHandlerMapping(EndpointProvider<WebEndpointOperation>, EndpointMediaTypes, CorsEndpointProperties, WebEndpointProperties)","webEndpointServletHandlerMapping(WebAnnotationEndpointDiscoverer, EndpointMediaTypes, CorsEndpointProperties, WebEndpointProperties)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/AnnotationEndpointDiscoverer.java","discoverEndpoints(EndpointExposure)","discoverEndpoints()"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/AnnotationEndpointDiscoverer.java","getEndpointType(Class<? extends Annotation>, Class<?>)","getEndpointType(Class<?>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/EndpointMBeanInfoAssembler.java","getMBeanParameterInfos(JmxEndpointOperation)","getMBeanParameterInfos(JmxOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/EndpointMBeanInfoAssembler.java","getOperationInfo(EndpointInfo<JmxEndpointOperation>)","getOperationInfo(EndpointInfo<JmxOperation>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/EndpointMBeanInfoAssembler.java","createEndpointMBeanInfo(EndpointInfo<JmxEndpointOperation>)","createEndpointMBeanInfo(EndpointInfo<JmxOperation>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/JmxEndpointMBeanFactory.java","createMBean(EndpointInfo<JmxEndpointOperation>)","createMBean(EndpointInfo<JmxOperation>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/JmxEndpointMBeanFactory.java","createMBeans(Collection<EndpointInfo<JmxEndpointOperation>>)","createMBeans(Collection<EndpointInfo<JmxOperation>>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/EndpointLinksResolver.java","resolveLinks(Collection<EndpointInfo<WebEndpointOperation>>, String)","resolveLinks(Collection<EndpointInfo<WebOperation>>, String)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/EndpointLinksResolver.java","createLink(String, WebEndpointOperation)","createLink(String, WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/jersey/JerseyEndpointResourceFactory.java","createEndpointResources(EndpointMapping, Collection<EndpointInfo<WebEndpointOperation>>, EndpointMediaTypes)","createEndpointResources(EndpointMapping, Collection<EndpointInfo<WebOperation>>, EndpointMediaTypes)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/jersey/JerseyEndpointResourceFactory.java","createEndpointLinksResource(String, Collection<EndpointInfo<WebEndpointOperation>>, EndpointMediaTypes)","createEndpointLinksResource(String, Collection<EndpointInfo<WebOperation>>, EndpointMediaTypes)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/jersey/JerseyEndpointResourceFactory.java","createResource(EndpointMapping, WebEndpointOperation)","createResource(EndpointMapping, WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/reactive/AbstractWebFluxEndpointHandlerMapping.java","registerMappingForOperation(WebEndpointOperation)","registerMappingForOperation(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/reactive/AbstractWebFluxEndpointHandlerMapping.java","createRequestMappingInfo(WebEndpointOperation)","createRequestMappingInfo(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/reactive/WebFluxEndpointHandlerMapping.java","registerMappingForOperation(WebEndpointOperation)","registerMappingForOperation(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/servlet/AbstractWebMvcEndpointHandlerMapping.java","registerMappingForOperation(WebEndpointOperation)","registerMappingForOperation(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/servlet/AbstractWebMvcEndpointHandlerMapping.java","createRequestMappingInfo(WebEndpointOperation)","createRequestMappingInfo(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/web/servlet/WebMvcEndpointHandlerMapping.java","registerMappingForOperation(WebEndpointOperation)","registerMappingForOperation(WebOperation)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/annotation/AnnotationEndpointDiscovererTests.java","mapOperations(EndpointInfo<TestEndpointOperation>)","mapOperations(EndpointInfo<? extends TestEndpointOperation>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/annotation/AnnotationEndpointDiscovererTests.java","mapEndpoints(Collection<EndpointInfo<TestEndpointOperation>>)","mapEndpoints(Collection<EndpointInfo<T>>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/jmx/annotation/JmxAnnotationEndpointDiscovererTests.java","mapOperations(Collection<JmxEndpointOperation>)","mapOperations(Collection<JmxOperation>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/jmx/annotation/JmxAnnotationEndpointDiscovererTests.java","load(Class<?>, CachingConfigurationFactory, Consumer<JmxAnnotationEndpointDiscoverer>)","load(Class<?>, Function<String,Long>, Consumer<JmxAnnotationEndpointDiscoverer>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/jmx/annotation/JmxAnnotationEndpointDiscovererTests.java","hasDefaultParameter(JmxEndpointOperation, int, Class<?>)","hasDefaultParameter(JmxOperation, int, Class<?>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/jmx/annotation/JmxAnnotationEndpointDiscovererTests.java","hasDocumentedParameter(JmxEndpointOperation, int, String, Class<?>, String)","hasDocumentedParameter(JmxOperation, int, String, Class<?>, String)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/jmx/annotation/JmxAnnotationEndpointDiscovererTests.java","assertJmxTestEndpoint(EndpointInfo<JmxEndpointOperation>)","assertJmxTestEndpoint(EndpointInfo<JmxOperation>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/web/WebAnnotationEndpointDiscovererTests.java","load(CachingConfigurationFactory, EndpointPathResolver, Class<?>, Consumer<WebAnnotationEndpointDiscoverer>)","load(Function<String,Long>, EndpointPathResolver, Class<?>, Consumer<WebAnnotationEndpointDiscoverer>)"
"fd5c43cdc97a3b17234a139b566a96eabd282639","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/web/WebAnnotationEndpointDiscovererTests.java","mapEndpoints(Collection<EndpointInfo<WebEndpointOperation>>)","mapEndpoints(Collection<EndpointInfo<WebOperation>>)"
"2723892be3942fdee3d8ba26d2f953c4f849e5b6","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/context/properties/ConfigurationPropertiesReportEndpointTests.java","load(List<String>, Consumer<ConfigurationPropertiesDescriptor>)","load(List<String>, BiConsumer<ApplicationContext,ConfigurationPropertiesDescriptor>)"
"4e88db9883c6db6bc6c8c6c9c6d84723129cf0ba","spring-boot-project/spring-boot-test-autoconfigure/src/test/java/org/springframework/boot/test/autoconfigure/web/servlet/mockmvc/ExampleController2.java","one(ExampleArgument)","one(ExampleId)"
"e9f31f9c34b8ee3ea2ee90361011d3a8e44ce936","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SystemEnvironmentPropertyMapper.java","map(PropertySource<?>, ConfigurationPropertyName)","map(PropertySource<?>, String)"
"65e6876025ff9e23cebd6d413cb790fd2cb52677","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/metrics/export/simple/SimpleExportConfiguration.java","simpleExporter(Clock)","simpleExporter(SimpleConfig, Clock)"
"65e6876025ff9e23cebd6d413cb790fd2cb52677","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/metrics/export/statsd/StatsdExportConfiguration.java","statsdExporter(StatsdConfig, Clock)","statsdExporter(StatsdConfig, HierarchicalNameMapper, Clock)"
"65e6876025ff9e23cebd6d413cb790fd2cb52677","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/integration/SpringIntegrationMetrics.java","addChannelMetrics(MeterRegistry, String)","addChannelMetrics(MeterRegistry)"
"65e6876025ff9e23cebd6d413cb790fd2cb52677","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/integration/SpringIntegrationMetrics.java","addHandlerMetrics(MeterRegistry, String)","addHandlerMetrics(MeterRegistry)"
"65e6876025ff9e23cebd6d413cb790fd2cb52677","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/integration/SpringIntegrationMetrics.java","addSourceMetrics(MeterRegistry, String)","addSourceMetrics(MeterRegistry)"
"fa191d8c73364f0983e37f2c6d21654d863ee857","spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/reactive/CloudFoundryWebFluxEndpointIntegrationTests.java","getPort(ReactiveWebServerApplicationContext)","getPort(AnnotationConfigReactiveWebServerApplicationContext)"
"427d262297f95911a80043b9bfdc0416585c9d8b","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/embedded/tomcat/CompressionConnectorCustomizer.java","customize(Connector)","customize(AbstractHttp11Protocol<?>)"
"3f00ba3cad8c708eaa06ef599be104e077736132","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/reactive/ReactiveCloudFoundrySecurityService.java","getAccessLevel(Map)","getAccessLevel(Map<?,?>)"
"44d8e09aac30c6521281328b3d67817edb04eb98","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/EndpointAutoConfiguration.java","webEndpointProvider(OperationParameterMapper, DefaultCachingConfigurationFactory, EndpointPathResolver)","webEndpointProvider(ParameterMapper, DefaultCachingConfigurationFactory, EndpointPathResolver)"
"44d8e09aac30c6521281328b3d67817edb04eb98","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/jmx/annotation/JmxAnnotationEndpointDiscoverer.java","getParameters(Method)","getParameters(ReflectiveOperationInvoker)"
"a276356328932352935c54ec026ddea058179e95","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/session/SessionStoreMappings.java","getConfigurationClass(StoreType)","getConfigurationClass(WebApplicationType, StoreType)"
"a276356328932352935c54ec026ddea058179e95","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/session/SessionStoreMappings.java","getType(String)","getType(WebApplicationType, String)"
"a276356328932352935c54ec026ddea058179e95","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/reactive/HttpHandlerAutoConfiguration.java","httpHandler(ObjectProvider<WebSessionManager>)","httpHandler()"
"a276356328932352935c54ec026ddea058179e95","spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/session/AbstractSessionAutoConfigurationTests.java","validateSessionRepository(AssertableWebApplicationContext, Class<T>)","validateSessionRepository(AssertableReactiveWebApplicationContext, Class<T>)"
"a276356328932352935c54ec026ddea058179e95","spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/session/AbstractSessionAutoConfigurationTests.java","getSessionTimeout(SessionRepository<?>)","getSessionTimeout(ReactiveSessionRepository<?>)"
"85b1511085bc395ce4ffa0d20287372f9e3100c3","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/source/SpringConfigurationPropertySources.java","onChange(MutablePropertySources)","onChange(Iterable<PropertySource<?>>)"
"b720c2141cdd6e239f97c2e33621b02fc86c3314","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/batch/BatchProperties.java","setInitializeSchema(DatabaseInitializationMode)","setInitializeSchema(DataSourceInitializationMode)"
"b720c2141cdd6e239f97c2e33621b02fc86c3314","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/integration/IntegrationProperties.java","setInitializeSchema(DatabaseInitializationMode)","setInitializeSchema(DataSourceInitializationMode)"
"b720c2141cdd6e239f97c2e33621b02fc86c3314","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/quartz/QuartzProperties.java","setInitializeSchema(DatabaseInitializationMode)","setInitializeSchema(DataSourceInitializationMode)"
"b720c2141cdd6e239f97c2e33621b02fc86c3314","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/session/JdbcSessionProperties.java","setInitializeSchema(DatabaseInitializationMode)","setInitializeSchema(DataSourceInitializationMode)"
"00e0d61ee4cc36fb467fb3ce22cef74415eb4936","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/ReflectiveOperationInvoker.java","resolveArguments(Map<String,Object>)","resolveArguments(Map<String,Parameter>, Map<String,Object>)"
"00e0d61ee4cc36fb467fb3ce22cef74415eb4936","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/ReflectiveOperationInvoker.java","isMissing(Parameter, Map<String,Object>)","isMissing(String, Parameter, Map<String,Object>)"
"00e0d61ee4cc36fb467fb3ce22cef74415eb4936","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/ReflectiveOperationInvoker.java","validateRequiredParameters(Map<String,Object>)","validateRequiredParameters(Map<String,Parameter>, Map<String,Object>)"
"00e0d61ee4cc36fb467fb3ce22cef74415eb4936","spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/ReflectiveOperationInvoker.java","resolveArgument(Parameter, Map<String,Object>)","resolveArgument(String, Parameter, Map<String,Object>)"
"56afc25304663e4e6d69578780cee0092e57b951","spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/web/WebAnnotationEndpointDiscovererTests.java","load(CachingConfigurationFactory, Class<?>, Consumer<WebAnnotationEndpointDiscoverer>)","load(CachingConfigurationFactory, EndpointPathResolver, Class<?>, Consumer<WebAnnotationEndpointDiscoverer>)"
"66b55defa0a962d0317ee0fa57d8fb1a77c03a57","spring-boot-samples/spring-boot-sample-web-secure-custom/src/main/java/sample/web/secure/custom/SampleWebSecureCustomApplication.java","configure(AuthenticationManagerBuilder)","configure(HttpSecurity)"
"66b55defa0a962d0317ee0fa57d8fb1a77c03a57","spring-boot-samples/spring-boot-sample-web-secure-jdbc/src/main/java/sample/web/secure/jdbc/SampleWebSecureJdbcApplication.java","configure(AuthenticationManagerBuilder)","configure(HttpSecurity)"
"66b55defa0a962d0317ee0fa57d8fb1a77c03a57","spring-boot-samples/spring-boot-sample-web-secure/src/main/java/sample/web/secure/SampleWebSecureApplication.java","configure(AuthenticationManagerBuilder)","configure(HttpSecurity)"
"df30d2fc10b8224023b47ec4f97ab4d5ff2aeffe","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/CloudFoundryActuatorAutoConfiguration.java","cloudFoundryWebEndpointServletHandlerMapping(EndpointProvider<WebEndpointOperation>, EndpointMediaTypes, Environment, RestTemplateBuilder)","cloudFoundryWebEndpointServletHandlerMapping(OperationParameterMapper, DefaultCachingConfigurationFactory, EndpointMediaTypes, Environment, RestTemplateBuilder)"
"0af4536316e1a4666ea27907669b44d8fbd574a6","spring-boot-project/spring-boot-actuator-autoconfigure/src/test/java/org/springframework/boot/actuate/autoconfigure/cloudfoundry/CloudFoundryMvcWebEndpointIntegrationTests.java","cloudFoundryWebEndpointServletHandlerMapping(WebAnnotationEndpointDiscoverer, CloudFoundrySecurityInterceptor)","cloudFoundryWebEndpointServletHandlerMapping(WebAnnotationEndpointDiscoverer, EndpointMediaTypes, CloudFoundrySecurityInterceptor)"
"d307eba0a3844f017c0d5bd26e583bc0fd8bb808","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/web/jersey/JerseyWebEndpointManagementContextConfiguration.java","webEndpointRegistrar(EndpointProvider<WebEndpointOperation>, ManagementServerProperties)","webEndpointRegistrar(EndpointProvider<WebEndpointOperation>, WebEndpointProperties)"
"d307eba0a3844f017c0d5bd26e583bc0fd8bb808","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/web/jersey/JerseyWebEndpointManagementContextConfiguration.java","endpointPathProvider(EndpointProvider<WebEndpointOperation>, ManagementServerProperties)","endpointPathProvider(EndpointProvider<WebEndpointOperation>, WebEndpointProperties)"
